Fresh,Milk,Grocery,Frozen,Detergents_Paper,Delicatessen,Channel
1184.865261,717.992066,1005.436535,714.0821157,975.5523952,1033.190265,0
780.665133,1010.643144,962.6972551,1095.598766,1104.849722,1524.356127,3
1191.284489,821.1290066,1019.821433,913.2527389,1284.230017,927.9764384,2
1351.121507,710.379942,1755.120014,630.4573014,512.9837794,1505.642387,3
1123.208634,814.2104815,1138.042211,739.3380885,777.1771211,1195.484021,3
1154.986476,1106.964721,894.5980835,951.061333,1055.364485,523.8265026,1
889.6347227,986.2075022,645.4293858,944.5090522,1090.618763,960.050306,1
1185.477864,826.479451,1046.864785,887.4079345,1199.427363,961.2390372,2
1177.413378,608.4826832,791.9259245,669.1343569,1130.592809,943.2470096,3
1434.474219,822.9565539,1408.371601,968.4169707,1399.771438,840.8431492,1
1454.470515,664.9344944,1126.013963,664.0895521,1109.841852,652.5289357,0
1370.33384,473.9310582,1102.917504,430.8852307,767.6143489,1017.018769,1
1325.445808,337.4170226,751.6694354,426.820524,1092.413317,891.6922807,0
1218.98036,750.9235538,1350.835622,671.4518751,669.1032196,1296.569011,3
1092.764676,982.2320977,1092.928995,1017.403751,1180.416309,1031.518772,0
1191.139087,588.2969535,1062.921362,574.9176837,801.0468406,1228.048202,1
1541.321969,777.4972171,1390.350839,904.6077074,1425.086347,643.3618182,1
1242.621303,757.5541353,1148.130859,892.4347161,1288.706348,1035.216303,2
1080.064906,638.6728786,999.5514454,716.9276528,985.8453221,1346.075178,3
1355.710317,1010.059516,1371.355508,1206.233966,1641.335052,761.7304815,1
1143.959872,510.3873997,474.3374081,675.5553597,1421.876005,784.9084913,0
901.5512752,926.5709041,904.8610948,915.2639064,957.8135586,1289.703629,2
972.9160555,905.8359716,797.1923168,967.5298678,1228.063658,1049.482323,1
858.969721,1066.512496,808.7702187,926.0831329,826.3409773,1105.654807,2
960.4702296,1026.496084,1306.570755,991.4331762,820.0381989,1491.55781,3
1134.515296,675.1361523,718.6237704,788.4961602,1314.572647,883.627369,0
1175.65303,793.6144981,1079.166857,834.303187,1094.902188,1052.781651,2
1083.265632,775.9288416,712.9871833,899.3857723,1390.18723,873.9405556,0
1228.706975,749.0932965,1218.624501,645.1303022,700.4210204,1130.412474,0
931.0155152,1051.490986,1164.797473,1133.399887,1157.948501,1380.690511,3
1285.686293,909.5970932,1322.798851,990.8829259,1254.919306,959.899755,2
1252.456156,868.4651696,1163.978907,924.3386354,1222.00833,899.927896,1
1321.43638,728.9890266,991.1214342,549.1456409,734.1238589,698.9897345,2
1266.994354,867.6355889,1147.331479,1026.079629,1470.22941,860.8408087,2
867.7419369,894.7728418,777.8462002,996.0717768,1218.381103,1267.793826,1
1394.697848,652.867209,866.2423181,427.8574706,702.6026314,487.5171519,2
659.8987271,845.1150281,538.4825752,919.373416,1059.196255,1499.931473,3
1215.17503,735.8937176,1211.668906,652.1193988,723.6210219,1168.185731,3
1252.099108,860.7382781,1136.862007,1002.38568,1418.947155,887.2492002,2
1234.013828,779.6640879,918.2053363,753.1044415,1082.446671,761.4270804,0
984.6214311,830.953043,996.2889456,906.1706103,1078.759571,1328.891085,3
1105.218253,632.0988787,633.1909255,404.3006434,545.3320866,869.8299997,0
1204.074315,904.7657245,951.6497341,834.3258351,1059.529501,717.227818,1
1153.071525,862.3760751,1154.115668,832.0929819,940.1584772,1099.497521,0
968.2181117,961.4510164,902.7658375,942.3038307,1037.395866,1105.745861,1
1281.993048,624.3981147,693.2176981,432.440985,745.2890219,571.882505,0
783.8658776,1182.106134,895.1883607,1289.489033,1363.013718,1252.526884,3
1284.191749,1073.526494,1435.786453,1055.917091,1128.000603,894.081064,2
974.2729691,993.72544,941.4405209,861.5830399,802.7896621,1088.973915,2
660.4576515,866.9085295,444.255078,933.1929574,1118.836964,1369.934315,1
1150.677011,732.2387075,1176.240172,823.5687789,1066.508522,1286.150164,1
1390.528099,573.5408922,1360.911362,577.1337339,833.2884438,1149.867882,0
834.6878239,1212.997594,843.7500116,1368.895943,1577.158501,1057.543309,3
1108.301626,831.2803786,875.9810173,927.2714651,1310.438859,935.1935471,0
905.5981538,1021.490819,1352.155823,985.6911585,735.8004832,1663.886293,3
1366.345637,678.1884093,968.9873748,494.7732441,731.7736824,635.9923806,2
1105.022038,719.4646702,913.3717543,614.0281865,733.7983256,1090.970099,0
1313.736342,904.946535,1329.437134,1064.724317,1445.2499,919.8263388,1
682.8193455,1111.505377,695.6894001,1173.03732,1217.686458,1323.315437,3
1101.289808,954.1642587,1086.771549,1000.096121,1188.454888,1039.153753,0
1201.140125,915.6873589,1234.451433,888.5376762,995.8785093,1025.952521,2
1299.77177,1207.930365,1537.547388,1124.796842,1068.386271,815.8139632,2
1037.050873,1035.84922,1209.382509,1203.222958,1402.9256,1229.528183,3
1342.235637,899.2180782,1324.752889,1053.848209,1457.56679,860.0708213,1
1167.457961,755.4322942,911.4305333,655.9446769,840.7644129,916.1883933,2
1448.242214,662.7409259,1213.754128,709.4063964,1154.754898,768.9472841,0
993.2245577,937.3782495,1426.878099,907.3551082,704.263837,1654.851352,3
1283.594312,774.0668972,1360.080897,918.8260143,1239.442266,1163.428932,1
794.2956857,1119.701308,730.2659846,951.3962057,802.8165233,1094.53343,2
760.2802337,936.2621957,894.8332773,1004.027853,1016.112343,1575.193553,1
1369.886579,643.014522,1027.043355,592.6896858,959.6503508,743.7636631,0
1046.357452,790.1915878,720.3673694,683.9039812,859.8244325,923.8984447,0
801.2050559,794.7726092,777.6857511,875.8324795,1015.399737,1519.711463,3
945.6884574,703.5388885,872.1667453,783.1490449,1002.141126,1418.885892,3
988.4773634,676.6736916,363.203195,370.8188434,467.6700543,764.0871837,0
1102.087185,888.2580847,849.9426268,704.5931428,759.770709,830.6553549,2
905.4561435,1035.177277,828.4259306,888.9434575,814.7444148,1063.155215,2
1500.02949,896.6806841,1441.75258,1080.890732,1597.544097,658.7394959,1
1274.72336,946.8557431,1221.679428,963.6484995,1198.533921,824.3664024,1
1285.89045,1147.21981,1650.762269,998.140724,784.8367043,1032.149579,2
1353.683663,1348.459969,1730.258177,1237.664303,1079.939072,752.5431262,2
1450.103067,662.5586477,1257.195228,696.4359894,1102.543608,811.8066703,0
1247.797958,370.5264072,582.0885608,482.6589588,1202.488315,835.1425175,0
1104.076099,593.9426153,835.4077712,389.4335088,439.326787,1139.55517,0
751.7617065,1029.355046,778.6145989,1120.750496,1218.892867,1362.969684,3
1614.589283,626.2979957,1171.219213,645.3050847,1237.950637,407.0536214,0
1190.427363,830.6594934,1186.71821,824.9261194,978.8898319,1093.789342,2
1381.629712,720.7631578,1270.897429,799.7632719,1186.622814,911.025632,1
1197.212715,756.4565302,1155.198703,778.7653731,993.6304237,1130.671271,0
879.3857974,974.4531211,1326.533296,951.3147879,708.9180684,1745.474433,3
1173.70376,862.7472003,885.5340433,655.8462872,729.3604842,744.1386917,2
1095.910147,736.3432422,657.3329367,930.3283422,1551.61235,836.7111055,0
1257.55477,918.5418137,1338.438877,936.2904263,1088.443843,1021.148048,2
1394.728196,818.3258784,1346.285051,952.6771203,1370.593578,861.2985293,1
487.6381595,1286.286051,518.6076698,1331.063796,1273.478374,1345.531005,3
934.3854262,935.0199486,836.2552072,860.3826008,897.5331701,1129.306803,2
1027.299369,882.1188396,812.4300619,911.651984,1175.770883,974.410058,1
1411.263778,519.7748481,1316.53183,401.7731839,559.0374047,1106.569144,3
1198.501146,982.1696684,1197.028817,951.457162,1072.034804,915.3410005,2
1432.917113,633.1798495,1401.688022,746.5093947,1147.796507,1047.342054,1
1261.941616,369.9995086,621.4879784,428.9181369,1074.753551,844.2130542,0
674.1583968,1113.66575,780.222512,1128.544265,1059.226607,1428.048756,3
1064.497472,842.8938853,1143.098247,937.0287581,1119.452482,1308.739617,3
1048.046213,706.096834,819.3782655,551.0567819,614.2839575,1119.35559,0
770.5173135,1270.044748,1180.488969,1268.038842,1026.810213,1485.852623,3
796.7100306,1128.626574,1242.501881,1108.598338,837.932831,1655.75976,3
1069.076822,1060.509856,956.2360308,782.3141562,625.2359126,815.5092732,2
1084.448687,910.2891448,1006.215321,910.3220404,1076.848677,1031.627428,0
1341.059872,906.6806966,1292.239934,1042.642606,1441.793285,816.7637342,1
923.1820553,770.1918714,822.6600711,770.9717385,901.5248479,1330.292311,3
1320.398942,1021.425132,1492.013461,1058.100487,1197.433369,942.3730978,2
740.2075696,848.5451665,696.4940803,882.3893183,954.8738923,1495.430873,3
1046.021225,952.5907272,1143.620972,1047.625394,1210.210379,1225.313599,3
1133.871457,828.5477958,983.2970591,826.1754171,1051.753591,993.0716929,2
931.0799723,1077.878119,1435.241065,1044.47891,770.3180487,1637.85647,3
1092.34794,880.5512018,956.3675192,750.7093029,798.962513,981.8437208,2
1074.02355,737.0555356,837.2345319,626.4654063,755.6422363,1052.926905,0
932.5226217,1037.366576,902.6607398,889.6551301,794.9359623,1084.628259,2
1172.264471,710.9256999,682.9244536,560.6696931,825.1549704,700.2701175,0
1155.745206,602.6124638,774.8331344,416.6503903,572.1768507,955.031829,0
1273.340446,754.9329742,1259.236061,886.7923958,1242.487361,1094.728043,2
1296.346752,244.5149796,489.33593,404.8278904,1286.220715,775.9894119,0
850.1992394,997.2224417,779.1173119,916.08215,899.0760235,1174.933121,2
1189.765369,782.9472245,1059.926184,869.5548118,1210.059686,1017.737497,1
1286.457714,747.9159329,1254.585353,685.2136711,822.4327529,1052.192385,2
865.239123,869.1247226,864.5463631,951.1902775,1097.769656,1395.546138,3
1377.361274,590.6429133,1239.37417,547.5234202,806.511714,1020.83397,0
1163.564908,543.5440974,580.957045,720.9493773,1436.218237,824.2493387,0
1058.343379,621.6816125,934.7395382,702.2654731,992.5946327,1340.319985,3
1064.960084,702.4582736,770.1303666,579.1137819,725.2403467,1036.189697,0
1274.455672,1095.546408,1274.341286,1130.502672,1351.180705,717.2442842,2
1145.678114,810.9184908,1338.336451,936.6039662,1118.073149,1389.571641,3
1233.775222,641.3631182,1246.352697,744.1075758,1039.349381,1289.784522,3
1072.189715,1056.979074,1010.015693,799.2398918,638.0072231,873.8158617,2
699.4276427,1054.178657,831.8285989,1050.481063,953.7458972,1496.293065,3
1203.878515,520.1151621,688.5025286,622.2992827,1221.95902,876.3829655,0
1043.453884,914.3213838,1300.154457,871.5022229,775.0907004,1433.540407,3
1320.151779,887.4732717,1467.378349,1119.950667,1512.921878,1083.991743,1
1174.543562,717.6997679,1006.494,809.0889762,1174.796183,1065.160914,2
1089.780439,714.5203444,999.3511413,637.2193779,726.0895019,1225.972077,0
867.357073,1140.128304,1047.236021,1101.657179,989.1517751,1276.323594,3
1052.874646,838.3135522,1049.466665,915.3163207,1121.75247,1234.133303,3
1129.49325,829.449388,1035.017385,735.4574046,816.4408719,1050.016066,2
1209.735845,867.7704236,1201.213302,946.9453965,1211.038831,1034.54857,0
1113.881723,695.8102363,1038.695946,603.251743,673.5442261,1237.661554,0
1198.414301,839.143235,1281.665683,762.3621575,782.1664865,1165.283465,3
1140.480144,914.1012734,1093.944507,839.590454,916.720565,997.988426,2
1005.862,963.0953792,1203.578381,915.5042164,833.9079731,1352.012273,3
1099.63005,985.7458375,1469.269508,939.7679674,789.6670874,1419.423939,3
1228.962067,907.565622,1014.190795,649.0480914,634.5415829,713.0759545,2
1060.627749,844.4273115,802.4365154,906.3101347,1247.266492,937.8547523,0
1043.761635,709.0936488,765.1721019,540.1414563,614.5625721,1064.25772,0
1006.239317,633.850932,931.8237365,676.2606054,873.7683905,1430.778454,3
1242.705648,876.4451051,1191.626722,963.9660315,1274.034342,944.9114893,2
1243.765187,959.5168696,1097.688938,920.6130417,1132.632974,734.6475358,1
729.3578216,818.0356719,312.1172137,537.6193068,450.357531,1102.100688,0
1128.554585,887.8635529,1117.817412,774.673742,781.0565567,1075.626206,2
1360.712112,768.692731,1871.132624,688.8446972,510.0923052,1547.220052,3
1128.155947,589.8586354,676.8105032,336.1691163,443.0008882,914.2009183,0
1175.500347,998.5962188,1205.431246,904.8040467,922.8372811,949.3526378,2
1009.895706,1020.671149,1049.982258,866.6325477,749.7219425,1100.302693,2
1040.748908,784.9721688,1134.09785,839.980358,960.5448365,1410.963824,3
1125.669265,691.1594539,656.9173214,874.7919906,1512.920975,822.8733644,0
1255.851671,687.8107605,1165.140889,640.4850854,822.4346685,1087.898319,0
1197.181493,617.3696203,819.9912366,675.1445928,1134.649426,921.8232117,0
915.7561683,988.6891096,1229.298635,962.9092286,807.9599574,1545.016086,3
1559.384276,653.1452055,1404.705032,748.0811328,1242.155002,757.701492,1
1285.753046,408.9364881,701.8461054,566.1138007,1303.385866,846.946718,0
1198.819612,687.608079,978.6433947,645.5575137,890.9375396,1004.8222,1
947.9136364,820.4809103,937.7770528,876.5875491,1027.025663,1352.669457,3
1227.143337,639.3395142,1171.93539,613.3356565,791.7914519,1212.817411,0
1101.479685,871.8420451,882.6000986,720.5600783,795.3172666,889.2094838,2
1130.316558,984.3271854,939.71269,957.2764274,1170.692926,775.3227112,1
1124.422439,885.1266563,859.638181,684.5254357,734.4629329,795.8356266,2
1371.485734,875.3734972,1358.057556,1032.000983,1446.359055,861.4939279,1
1341.398976,609.6991513,1091.581724,585.5646919,920.5489718,915.0853049,1
1033.738737,975.6751754,769.2960667,892.3025357,1049.301978,797.9794837,1
1079.741944,947.7089121,875.1207564,930.6913892,1148.503979,853.9100728,1
614.118187,1058.347822,705.6432252,1136.039554,1132.193738,1541.536319,3
1250.859725,492.8941711,735.3890065,638.3597456,1306.768895,862.5371989,0
1219.817708,931.6989271,1197.195878,954.977004,1161.649358,931.8009398,2
781.2981988,990.4615707,802.7543251,1101.531907,1237.685984,1372.215462,3
1247.074068,715.9825429,1132.423752,895.5983709,1360.292126,1059.239609,2
1426.602891,827.2854301,1478.215074,1013.331188,1444.790673,933.1249692,1
1282.052458,880.7648629,1231.358333,989.8755397,1338.788368,902.017891,1
1233.14539,836.3659909,1281.133228,856.5545727,1025.399074,1102.672308,2
1038.9944,854.0817015,762.0247257,848.6163295,1112.172519,922.5299066,1
1205.375511,565.0029027,1054.72046,538.9949034,768.7380586,1213.831621,1
1331.92646,664.9501863,1254.045019,726.3163351,1057.616149,1059.349011,1
953.2716187,883.4795722,1015.77226,904.6602356,970.140888,1353.047074,3
988.668439,606.7002619,582.2002769,284.7468584,235.5171487,1081.676933,0
938.6793223,882.1124613,995.0041458,1038.511939,1265.10461,1374.887713,1
925.921629,947.1981734,976.1118407,1030.333965,1166.207969,1301.485548,3
1086.676215,756.1832981,611.1709422,584.8579465,785.5528122,750.560447,0
1297.789247,1003.860397,1360.999779,1061.833383,1283.587687,868.0727838,2
1327.564267,612.3735523,1028.887262,572.4435603,912.5197281,871.1525956,1
1137.557127,826.3128209,840.905562,666.8835856,791.34695,817.1466016,2
1264.942493,709.2996624,845.3713911,621.8294848,951.9018955,689.2799126,0
782.7786619,1209.810821,1198.43012,1202.345969,957.2624711,1546.756629,3
817.5041969,971.9796659,756.9607328,1121.059018,1364.017399,1269.091377,3
1227.461874,1046.162035,1354.082493,979.7172821,989.6045053,951.2626547,2
865.5426345,854.6879692,707.1931052,927.3526654,1156.177609,1237.311281,1
973.0783312,951.6453234,635.2632183,898.6225446,1115.609981,809.3336484,1
829.538532,944.0190427,654.2879398,992.8805213,1188.10414,1153.102848,1
1526.029224,426.0177031,1100.469929,347.9624167,790.0074238,734.07928,1
1249.9009,1140.256859,1597.68472,953.5962936,693.3144305,1054.774368,2
1078.60658,945.7117979,989.6707916,977.5434952,1185.466384,988.873082,1
1357.60436,632.0770502,939.2182372,546.5171581,911.9202402,682.4697171,0
1382.927581,701.4303837,788.8341436,411.2235047,640.8824648,366.9908787,2
1027.3237,680.8785972,757.5238519,498.7167427,547.4375225,1121.34143,0
1156.06133,748.2146459,949.8960227,775.144722,1078.727091,1002.143236,0
1346.192627,804.1827594,1212.454038,882.1942415,1266.824554,828.2148584,1
1304.962935,985.113771,1342.071814,1085.872802,1377.408277,856.9283726,2
1190.54701,639.671094,982.5777491,798.4825588,1276.559943,1098.634182,2
1188.865032,612.233625,1007.876035,758.2072557,1205.261371,1159.725931,2
552.5281908,1198.106768,557.2297707,1310.011419,1373.21982,1355.214377,3
1257.541413,657.0088692,1104.420991,639.2886716,895.1355866,1054.845478,0
888.9448914,1027.673446,968.5220177,958.8858636,879.9831015,1267.64356,2
1288.848244,315.4335892,598.5200285,436.3776439,1196.912042,828.6810963,0
1233.216292,661.985768,1136.777166,687.4388275,953.3254327,1140.398875,1
1284.419806,1081.628725,1545.703708,1005.08486,941.5417664,1000.040592,2
816.5938518,1126.762553,861.7781484,1242.640282,1378.172281,1209.21933,3
1207.945606,711.5872794,1112.358557,816.8889285,1168.040455,1118.650903,2
1014.425189,928.7866509,858.9490026,789.3671282,809.7773539,985.304322,2
1197.949788,889.5467621,945.3370267,884.7061967,1187.198635,746.2989175,1
861.1604129,858.753132,867.4144499,945.4150909,1092.368053,1419.445202,3
752.5527369,929.4109183,715.7401743,989.311827,1090.618424,1401.740029,3
1032.914978,907.655646,906.0915615,859.7885106,980.1394597,1029.785572,1
1303.463407,353.3468055,658.8984619,501.5024239,1271.455251,823.7881819,0
1077.941158,847.4429043,724.7811498,685.8548377,820.2503376,792.2708072,2
1259.699916,772.9472632,1014.410013,620.7402182,766.5207009,808.8795904,2
1350.866455,818.9766353,1235.667251,870.6330989,1213.795937,824.800328,0
1281.49826,551.4869129,1198.43291,585.3800714,873.3185846,1230.553596,1
1271.7003,794.2456079,1172.851304,972.0236151,1431.027682,963.153865,2
701.7463246,996.6891112,955.0846066,1082.957809,1025.528945,1699.571124,3
1482.028452,599.4594351,1228.822072,611.1375204,1038.929825,781.7148995,1
635.1966814,1022.588705,722.5223241,1069.776289,1040.031999,1552.761657,3
1115.881523,792.0382181,853.1635522,865.0023446,1242.250723,936.0628562,0
1140.963766,864.7900056,944.833188,879.3089908,1153.279811,896.4665054,2
944.6916206,1008.889765,983.3373045,956.426467,940.6808412,1188.003517,3
1066.592237,847.458004,1051.443794,883.2798288,1051.536717,1193.172244,1
931.6069244,1098.062061,996.2192074,1066.843118,1054.04801,1131.60566,1
939.4319247,1039.153487,855.1963681,859.9297684,761.7160771,1012.92872,2
1402.135148,630.5483482,1355.217596,735.3238198,1125.281425,1063.888572,1
1207.356198,961.3951996,1254.864185,917.0664702,996.059267,982.2382125,2
1151.660354,784.1736461,956.0218563,828.519641,1144.179448,979.3557804,0
1082.581685,1013.003987,1322.274073,960.4352943,872.4325969,1262.827712,3
1139.160745,603.958946,625.4231892,346.7823046,489.4899903,818.1454267,0
1090.480814,502.7821342,983.0175869,572.36685,854.5908028,1457.795724,3
1269.180872,1122.813749,1418.975928,1067.955776,1089.746542,848.7498072,2
1203.804973,880.6575044,1145.409351,912.7611616,1147.33718,967.1016899,2
926.8728457,1106.485348,1200.698738,1082.741247,953.6785974,1357.656552,3
1019.849703,970.4563353,780.985362,867.1855846,980.685395,844.4431125,1
1067.695487,789.4098434,673.1287711,922.8414951,1434.257877,848.9572485,0
1187.02988,797.5730259,1146.548614,766.8115236,912.3110195,1091.818237,0
1076.881836,703.1864215,614.6350017,811.2927056,1338.048005,859.8186154,0
1056.269666,788.619666,826.580339,677.7155444,794.6996286,1020.942804,0
1111.31846,872.2818926,1001.367947,891.3958094,1109.814159,1013.626347,0
1316.067835,864.8196943,1129.105913,862.604002,1170.200522,725.2547478,1
1255.202561,684.0579052,1199.615494,607.8255854,734.2543228,1128.80804,3
1043.803769,902.0878149,1037.118774,970.839303,1164.216927,1167.386062,1
1199.907536,974.7161577,1124.740039,992.2060649,1214.829623,845.5818838,2
1436.82624,675.5487924,1282.266929,744.9960098,1166.301956,856.1720017,1
1157.263181,575.8184367,783.1401184,356.5917264,469.5362006,988.0884767,0
1245.583671,625.7861298,1263.516714,534.8001455,598.7570798,1283.713361,3
1359.633769,534.0074815,1037.52743,470.9217176,810.3241557,898.5268695,1
736.1508982,894.9348487,595.1451447,952.0892077,1107.096866,1342.55982,3
911.0029,866.2476915,1114.571854,885.0189767,850.6897015,1570.681737,0
930.0136957,677.1989283,527.5238727,398.4190189,376.6408514,1070.852038,0
748.9699198,1089.871829,967.5297009,1159.756167,1116.157272,1506.602674,3
1180.294533,668.5111092,868.4784781,862.0439087,1438.67481,965.675783,2
1308.475886,1085.273383,1396.420648,1125.868417,1313.19974,791.1830792,2
1170.238059,787.4611099,954.0409099,879.603196,1270.943288,938.2680192,2
810.7475701,860.6419799,702.0028642,904.0010364,1049.695511,1338.77408,1
1349.074924,369.218598,973.0055367,288.0127792,639.1386674,1033.73437,0
1201.3524,682.4504147,1003.797936,668.1108846,934.441125,1035.373059,0
1016.549389,663.8571166,558.2205215,420.3197246,503.4285382,938.7912221,0
729.0778435,1192.298795,731.31588,1018.875053,800.747903,1152.236386,2
957.9107848,1034.516653,767.1783233,811.8769061,730.7243215,878.2092509,2
1079.127918,608.3322986,644.9303679,385.2706908,501.6237803,965.3522018,0
971.2854823,871.96167,996.3358748,1027.275864,1282.340175,1318.351937,3
985.2797539,723.3798487,797.2684382,585.0264085,622.5711465,1210.544403,0
1157.50945,746.7960057,799.6676132,648.1195175,890.8693243,824.2588147,0
1010.779532,987.1515483,853.7545904,794.9981888,749.924885,916.9861476,2
1268.392138,1156.488775,1499.346073,1050.643223,962.0201101,896.3428983,2
1328.929642,800.8589224,1375.945003,955.906945,1320.715647,1055.282575,1
986.3607288,915.3760318,919.3114235,835.6419406,866.5167588,1131.752039,2
1120.812184,768.8284988,1308.286536,816.174941,899.57888,1449.714895,0
653.8517756,1132.340104,798.7185179,1196.350891,1155.69397,1474.952608,3
1143.840838,657.2192133,835.2827577,507.8237593,658.8362946,988.6604442,0
1322.151522,523.6223273,1303.096002,618.9177674,957.4430229,1296.022706,3
1217.578257,761.8503993,1023.965232,655.7979951,812.6491497,925.5439895,2
1186.881346,973.7858562,1267.540556,889.5295785,893.726162,1022.190816,2
942.1857134,1236.281425,1108.210385,1288.064287,1314.314715,1084.230637,3
1157.782983,1032.399056,898.2222066,849.9987073,925.306799,603.3451388,1
1274.422637,870.4308304,1434.454239,891.4624317,1008.10331,1145.238145,2
1272.374442,670.7152585,1028.101465,616.1063007,885.9902597,920.6939205,0
918.8615636,1035.176045,825.6877829,866.7338052,779.9163641,1029.658471,2
1329.565911,1273.190988,1628.446872,1182.077782,1088.043624,778.2985959,2
1022.649423,906.5027915,929.4069661,951.0411167,1159.108038,1086.814124,1
1174.432432,745.4511008,1289.153018,672.9839985,674.2813435,1330.246037,3
1184.193729,624.6197292,822.8982319,446.8273017,609.5032785,923.3755222,0
1235.370391,959.6024756,1162.32085,929.7035706,1106.633026,824.2559566,1
1005.545863,1032.433161,1304.311643,983.0719058,837.455685,1385.290335,3
1133.389415,752.6599619,933.5330437,762.656274,1034.389804,1025.837541,0
1020.389391,920.37327,1214.60082,864.7102175,781.7484336,1380.565919,3
1237.614309,679.4972072,1147.412768,645.4712313,837.1944785,1117.720659,0
1030.698568,920.4507972,865.6983796,941.3368939,1165.597844,981.8619626,1
1209.856238,815.2831837,1056.360841,916.3665632,1293.961913,936.0398312,2
948.115316,926.7373212,1146.753173,985.1647384,1011.972233,1462.690262,3
840.0217574,1218.343212,791.3325508,939.4479711,661.352905,943.6217178,2
911.4748997,970.0239093,721.7327116,928.5404318,1050.677897,1015.720885,1
1219.440303,828.1562892,1123.908611,952.9603514,1327.682598,977.5702651,1
1238.617777,836.5932633,1165.663545,934.3992966,1269.599518,970.796795,2
1343.966751,467.2097097,1089.552459,409.294368,711.8122406,1064.606806,1
1179.171721,895.8691578,1264.438264,830.9464082,855.5051854,1124.523706,0
993.2075568,1015.326933,818.6834189,965.6016021,1095.031509,896.8612196,1
1289.512514,637.2118469,1246.572015,526.5521526,617.2566741,1157.085841,0
538.2027117,1246.282187,604.0578826,1225.656383,1087.311384,1371.101001,3
989.378099,906.7481106,1065.66832,1002.761718,1161.415055,1311.67651,1
1322.69308,609.7598216,1110.089964,535.736234,782.5557485,970.6618201,0
1277.756753,888.7348165,1310.685316,981.7829994,1260.393129,987.9548859,2
1217.603724,663.510382,1131.714936,779.2256948,1141.946189,1174.395489,2
929.3103879,1068.783354,1264.831324,1036.939103,863.7859923,1464.649513,3
1142.582879,841.1680745,1418.74551,761.9132948,646.0678798,1432.172628,3
1256.881699,1097.131698,1316.851692,1078.063402,1192.458266,794.7156753,2
1088.050291,845.5954741,790.6550599,919.1598236,1306.483808,866.3380244,1
748.040267,1275.217376,1247.781628,1286.258231,1000.002133,1602.96505,3
999.8775025,1230.449642,1175.725397,1377.85584,1532.791303,1050.927867,3
1232.755176,555.2923107,859.6764731,605.0841742,1066.558436,958.9180584,0
1228.046089,862.7771707,1192.281932,969.6417062,1289.387159,993.8996931,1
837.5846297,848.591114,831.7643137,884.8607956,970.7907288,1437.287861,3
928.2363024,939.1762497,1071.831586,891.5874179,816.4566642,1399.103287,3
561.2348578,1382.612887,754.4736118,1476.306761,1403.559165,1344.421601,3
981.1114132,763.3228675,1190.483437,747.1131961,694.2958154,1617.700176,0
1194.790803,629.508437,822.4573347,752.434018,1286.107571,921.8017833,0
1017.71085,596.9707933,903.5388419,662.3116966,915.839793,1418.824525,3
1212.852838,719.9655739,1139.252587,822.9081494,1159.652683,1128.150711,2
1387.023739,723.407134,1197.820728,750.9725746,1124.088881,811.6427678,0
662.1486365,1405.952336,900.9886684,1465.251344,1357.650185,1261.628561,3
935.4463638,979.6189445,737.7687063,823.9544735,821.4674768,961.3705894,2
963.8371888,944.7200809,867.5469148,841.6998236,853.3240887,1087.644112,2
1373.508822,799.5706578,1475.800229,969.6884897,1335.087545,1073.083364,0
1271.717827,788.1070852,1208.844554,889.5958404,1235.986151,1002.754355,1
1448.71584,665.8218579,1423.190249,767.1611216,1154.988583,999.6116212,0
582.4047148,1267.980672,756.3390217,1250.860326,1067.225918,1420.451046,3
1302.047122,1074.663071,1443.775558,1084.894035,1202.216239,866.1204911,2
1370.96937,666.5571618,1316.106293,765.40806,1141.27308,1046.123518,1
1369.795234,436.2964116,1038.752471,341.6795171,655.020878,985.32824,1
1267.229025,690.8436247,1051.220999,614.5643431,839.3856271,932.4719236,2
919.1492926,1003.434571,678.970242,911.8607286,1005.131977,910.3369902,1
714.918033,1203.833584,842.1724829,1334.096998,1401.728606,1318.437756,3
1258.543532,898.4219111,1221.687097,1012.886638,1351.569929,921.9871392,1
1151.13064,817.9128853,1030.650995,857.0182912,1120.81529,1024.112581,0
1038.120733,808.6831504,1011.586969,718.2278873,733.1959549,1242.177501,3
1084.189347,741.017485,1136.137603,846.05872,1067.17263,1374.766986,3
1183.695372,779.1597459,954.0347246,733.4585203,972.0402226,906.6401677,0
1545.558833,694.5441484,1518.353164,842.929203,1320.024461,870.2617671,0
1245.502746,886.4365434,1305.207478,914.5466277,1088.578538,1047.269666,2
1098.886142,1181.23682,1643.577957,1146.021157,899.1644485,1393.750944,3
840.8508358,934.1769139,846.8039525,989.9811904,1090.813515,1352.381609,3
949.1686461,970.4713185,897.6677838,865.7301784,843.1060091,1122.827902,2
965.2465141,1004.077166,944.8763394,1032.349511,1155.437115,1114.66856,1
1484.869112,540.3091542,1267.281557,567.395579,995.5169269,885.8533243,1
1123.446101,833.6010114,881.4355494,877.4828317,1208.838415,901.7167102,1
797.2805999,839.4877057,854.85496,725.6111483,580.5583449,1545.142489,0
1341.28626,681.3722656,1218.353872,746.7922907,1112.166892,982.110362,1
1208.604729,700.6147098,869.5676459,603.0958035,854.8625632,844.5149289,0
1224.199261,966.6340145,1061.678163,885.3086888,1049.259687,724.8517803,1
933.1150796,1023.208901,1095.324206,981.8402398,902.1853828,1320.615389,3
1276.235948,369.8402975,610.0672379,565.0227829,1394.463334,813.6544616,0
